459863299,Redskins,Detroit
74953890,Chargers,Houston
288912829,Titans,Denver
197335767,Steelers,Tampa Bay
424280450,Cowboys,Baltimore
168570061,Patriots,Jacksonville
946128369,Giants,Cincinnati
731109275,Patriots,Tennessee
760884494,Ravens,Seattle
422957714,Steelers,Cleveland
737515047,Falcons,Minnesota
746968783,Cardinals,New Orleans
115820043,Redskins,New York Jets
648011657,Vikings,Arizona
304617902,Raiders,Cleveland
557760362,Bills,Arizona
767471592,Jets,New Orleans
703963990,Lions,Dallas
147026330,Packers,Philadelphia
230876746,Patriots,Carolina
930513809,Dolphins,Indianapolis
117294238,Falcons,Houston
652961963,Saints,Tennessee
968023075,Bengals,Tampa Bay
507489574,Chargers,Minnesota
358427326,Raiders,New York Jets
726790852,Vikings,Detroit
238545509,Buccaneers,Kansas
399885152,Vikings,Seattle
46908657,Chiefs,Buffalo
66940284,Rams,Dallas
500537926,Broncos,Chicago
434339195,Colts,New York
972472576,Cowboys,Cleveland
306111441,Titans,Cleveland
833852437,Browns,Carolina
543815473,Cowboys,Carolina
701306962,Chiefs,Baltimore
440703963,Chargers,Arizona
924082892,Panthers,Chicago
72181622,Dolphins,San Diego
754400292,Redskins,Jacksonville
404258938,Titans,Houston
436898031,Colts,Cincinnati
711918759,Dolphins,San Francisco
892223024,Eagles,New York
454012370,Vikings,Miami
76446924,Dolphins,Baltimore
9220143,Dolphins,Arizona
615881038,Eagles,Carolina
897584665,Dolphins,Carolina
575087236,Vikings,Jacksonville
472885232,Dolphins,New Orleans
814853213,49ers,Baltimore
742642465,Lions,Miami
711185440,Cowboys,Dallas
694111820,Seahawks,New Orleans
245675449,49ers,Tennessee
353720896,Cowboys,Denver
87881812,Raiders,New Orleans
489670462,Titans,Washington
368629996,Jaguars,Houston
634208855,Steelers,New Orleans
659305529,Chiefs,Buffalo
487459830,49ers,Tampa Bay
249489204,Giants,Washington
107080813,Titans,Philadelphia
875469114,Dolphins,Cincinnati
522966956,Chiefs,Buffalo
843531901,Ravens,Jacksonville
533824775,Chiefs,San Francisco
755256220,Falcons,Jacksonville
552521344,Browns,Minnesota
201934571,49ers,Atlanta
16661954,Buccaneers,Pittsburgh
692873895,Patriots,Detroit
802244643,Seahawks,Tennessee
78766855,Giants,Houston
284525323,Buccaneers,Denver
295312787,Seahawks,Baltimore
137507461,Texans,Houston
817591081,Titans,Washington
988475587,Panthers,Pittsburgh
790737589,Chargers,Jacksonville
227480529,Titans,Jacksonville
518433392,Chiefs,New York
588438752,Patriots,Indianapolis
166630060,Broncos,Dallas
236350484,Bears,New York
926402264,Panthers,Carolina
228540657,Bengals,Dallas
535127950,Bills,Carolina
114309600,Eagles,Detroit
250870805,Chiefs,Jacksonville
521757878,Patriots,Detroit
706933743,Seahawks,New England
876045091,Lions,San Francisco
235762437,Jets,Oakland Raiders
426811876,Rams,New York
165675673,Panthers,Baltimore
121303499,Steelers,Cincinnati
559404794,Patriots,Minnesota
323176525,Bengals,Seattle
977114272,Eagles,Miami
257351504,Chiefs,Detroit
743895424,49ers,Jacksonville
840913929,Dolphins,San Francisco
313218911,Packers,Tennessee
278725388,Chargers,Chicago
165633889,Chargers,Detroit
520744321,Falcons,Oakland Raiders
405591608,Titans,New York Jets
508630059,Cowboys,Jacksonville
332648136,Packers,Houston
827792760,Chargers,Miami
18170516,Titans,Oakland Raiders
938347625,Steelers,San Diego
173628801,Jets,Washington
812359565,Eagles,Indianapolis
151593173,Bears,New York
385088573,Seahawks,Philadelphia
949175182,Bears,Oakland Raiders
258959620,Panthers,Oakland Raiders
825452405,Redskins,Minnesota
558164704,Vikings,Dallas
786554589,Chargers,Pittsburgh
335478674,Jaguars,Chicago
900351664,Saints,Indianapolis
821674779,Bills,Miami
278015597,Eagles,Dallas
164137933,Raiders,Kansas
192629956,49ers,Buffalo
993804283,Steelers,Indianapolis
530605853,Colts,Pittsburgh
157394998,Steelers,Pittsburgh
834020999,Bengals,Baltimore
151883241,Falcons,New York
459100499,Saints,New York
56804515,Browns,Denver
646699834,Bengals,Buffalo
59758492,Giants,Arizona
664363255,49ers,Cincinnati
876403071,Bills,Baltimore
787439303,Browns,Dallas
530428556,Colts,San Diego
38681914,Texans,New Orleans
673469547,Titans,Philadelphia
671564705,Titans,Cincinnati
817018050,Eagles,Tennessee
244202700,Giants,Houston
619563018,Patriots,Jacksonville
860089269,Bears,Buffalo
6755011,Saints,New England
507678203,Bills,Tampa Bay
350310895,Jets,Cleveland
558542615,Steelers,Chicago
483801306,Buccaneers,Seattle
907077603,Steelers,New York Jets
457829662,Rams,Cincinnati
203852446,Seahawks,New Orleans
443326711,Cowboys,Philadelphia
296591853,Dolphins,New England
852147054,Vikings,Denver
76317853,49ers,Minnesota
31004798,Falcons,Buffalo
568292440,Titans,New Orleans
244190533,Packers,Cincinnati
510100309,Rams,Indianapolis
614833062,Lions,Denver
539124446,Saints,San Francisco
649781922,Rams,Pittsburgh
798727314,Ravens,New York Jets
769447835,Colts,Pittsburgh
601705603,Broncos,Denver
924351915,Texans,New York
549396962,Eagles,Cincinnati
362926290,Jets,Carolina
438823195,Jaguars,Baltimore
268791718,Falcons,Denver
578882685,Redskins,Houston
794504613,Packers,Tampa Bay
661688279,49ers,San Diego
317163595,Bills,Houston
283676081,Chiefs,Philadelphia
455939250,Saints,Tennessee
400816911,Rams,Miami
756481832,Bears,New York
25902046,Rams,Tennessee
854056667,49ers,Tennessee
416412869,Giants,Chicago
290553965,Steelers,Carolina
569764700,Colts,Baltimore
649282488,Cardinals,Seattle
175777168,Rams,Detroit
830812414,Steelers,Baltimore
827022335,Panthers,Detroit
538557893,Jaguars,Cincinnati
535341443,Jaguars,Indianapolis
941128720,Texans,Denver
936398935,Vikings,Arizona
769171804,Dolphins,New York
201873116,Saints,Cincinnati
761304546,Vikings,Philadelphia
452168802,Dolphins,Philadelphia
614769193,Buccaneers,Carolina
898297911,Texans,New York Jets
845039058,Redskins,San Diego
814541059,Giants,Denver
709105805,Titans,Tennessee
909770069,Dolphins,Denver
102108942,Panthers,Carolina
403899094,Giants,Dallas
899674245,Giants,Philadelphia
356733742,Dolphins,Oakland Raiders
10856139,Buccaneers,Tampa Bay
210184532,Jaguars,Tennessee
847009527,Chiefs,Detroit
515863065,Titans,New York
204187051,Lions,Cleveland
603821232,49ers,Cincinnati
480249178,Chargers,Carolina
454794900,Patriots,New Orleans
147510273,Ravens,Philadelphia
558112620,Panthers,Miami
462008687,Panthers,Dallas
630438848,Rams,Miami
615264946,Cardinals,Arizona
795805079,Falcons,Cleveland
979836360,Chargers,Buffalo
339404237,Raiders,Washington
448237292,Redskins,Cincinnati
594841923,Lions,San Francisco
464056095,Raiders,Carolina
40442524,Jets,New England
505554655,Texans,Jacksonville
218593117,Broncos,Cleveland
645895107,Patriots,San Diego
353169314,Giants,Philadelphia
189347306,Giants,New York
131503481,Cowboys,Detroit
474087502,Browns,New York
503909222,Colts,Dallas
395858552,Patriots,Buffalo
935571022,Texans,Buffalo
435643742,Rams,Seattle
128658689,Chargers,Minnesota
950387707,Raiders,New York
675692111,Bears,San Diego
495943799,Giants,Washington
370400781,Buccaneers,Dallas
16264706,Cardinals,Carolina
806661754,Jaguars,San Francisco
985235547,Cardinals,New Orleans
983527104,Panthers,Seattle
464146580,Lions,San Diego
815104741,Jets,Chicago
542446794,Texans,Dallas
333542862,Steelers,Dallas
551301663,Bengals,Miami
595280224,Cardinals,Oakland Raiders
130828465,Giants,New York Jets
272280006,Dolphins,Denver
798310586,Panthers,New Orleans
309359173,Colts,Kansas
302856922,Cardinals,San Francisco
593583339,Lions,Minnesota
678496737,Falcons,New York
798574601,Giants,Tampa Bay
650582394,Buccaneers,Oakland Raiders
939961089,Falcons,New York
821508775,Broncos,Philadelphia
969730335,Titans,Philadelphia
783082481,Patriots,Dallas
420788670,Falcons,Tennessee
351929013,Vikings,Washington
119713130,Chargers,Oakland Raiders
922053067,Seahawks,Tampa Bay
926505282,Giants,New York Jets
98897032,Jets,Kansas
645838494,Redskins,Jacksonville
197892237,Broncos,Cincinnati
755901122,Vikings,Kansas
99391803,Seahawks,San Francisco
330769516,Packers,Kansas
755857425,Colts,Detroit
51008154,Ravens,Chicago
906343608,Giants,Pittsburgh
264715103,Bengals,Arizona
639720650,Vikings,New York Jets
920281681,Dolphins,Washington
494017409,Bears,Indianapolis
136950584,Dolphins,Pittsburgh
947151035,Giants,Minnesota
693004720,Chiefs,New York Jets
883993609,Rams,Cincinnati
262638026,Chiefs,Chicago
193716960,49ers,New England
353075716,Colts,Tampa Bay
225239289,Colts,Philadelphia
477885116,Packers,Tennessee
38673722,Bengals,New Orleans
171658255,Chargers,Washington
36995760,Vikings,Baltimore
724008656,Buccaneers,Carolina
310409107,Texans,Carolina
239312863,Redskins,Chicago
560613620,Raiders,Jacksonville
872435238,49ers,Carolina
410568487,Cowboys,Detroit
541526519,Titans,Cincinnati
313133925,Bengals,Detroit
695937110,Jets,Detroit
345756499,Chiefs,Oakland Raiders
684769183,Steelers,Minnesota
171305270,Rams,Indianapolis
675045367,Steelers,New York
635786979,Patriots,Atlanta
646250036,Bengals,Tampa Bay
414954683,Falcons,Denver
604418045,Falcons,San Francisco
575557403,49ers,San Diego
107818441,Lions,Philadelphia
249165643,Steelers,Arizona
108599047,Colts,Cleveland
34933797,Vikings,San Francisco
202356603,Chiefs,Tennessee
808890361,Patriots,Tennessee
709273035,Cowboys,New York Jets
913706776,Eagles,Philadelphia
301484182,Dolphins,Kansas
402055322,Raiders,New England
413535004,Eagles,Detroit
905007678,Dolphins,Chicago
66848634,Eagles,Dallas
911501254,Titans,Dallas
363392255,Seahawks,Houston
779468874,Rams,Arizona
725821719,Redskins,New York
198357257,Giants,Cleveland
842224030,Raiders,New Orleans
183167310,Steelers,New Orleans
736616956,Packers,Tampa Bay
359691657,Browns,Arizona
927529609,Jaguars,Tampa Bay
336430833,Bills,Cleveland
250795645,Chiefs,Indianapolis
887834436,Redskins,Cincinnati
368027701,Redskins,Seattle
282218866,Bengals,Buffalo
404907863,Colts,Oakland Raiders
429198461,Seahawks,Buffalo
988030890,Steelers,Chicago
14173693,Titans,New Orleans
774081334,49ers,Baltimore
329201098,Lions,Kansas
928798325,Giants,Pittsburgh
63280341,Vikings,New England
185340939,Ravens,Kansas
472096278,Titans,Pittsburgh
291309688,Bengals,Detroit
567256442,Eagles,Cincinnati
168347867,Titans,Philadelphia
428192789,Jets,Indianapolis
445872375,Lions,Pittsburgh
341426990,Packers,Pittsburgh
572890322,Panthers,Chicago
242074445,Bears,Carolina
296210938,Browns,Tennessee
798278408,Steelers,Cincinnati
516223601,Jaguars,Tampa Bay
612885446,Panthers,Atlanta
288462842,Broncos,Jacksonville
83530745,Redskins,Tampa Bay
556424516,Panthers,Dallas
975312500,Buccaneers,Jacksonville
525448737,Texans,Miami
692393238,Seahawks,Philadelphia
659584140,Packers,Arizona
567713415,Eagles,New Orleans
919149717,Broncos,Baltimore
252895769,Dolphins,Cincinnati
708064266,49ers,Detroit
555784888,Panthers,New England
72420912,Buccaneers,Baltimore
162569376,Dolphins,Atlanta
591195118,Seahawks,Tampa Bay
477293848,Cardinals,Chicago
104769319,Redskins,Denver
765581031,Dolphins,Denver
867044899,Packers,Tennessee
532554554,Buccaneers,Cincinnati
819282687,Seahawks,Dallas
687696122,Rams,Seattle
99040709,Cardinals,Dallas
947065980,Rams,Baltimore
876588624,Buccaneers,Washington
815698711,Packers,Tampa Bay
568325742,Packers,Buffalo
308586512,Seahawks,Washington
336650822,Bengals,Atlanta
41513818,Bears,Tampa Bay
660972748,Texans,Carolina
572939200,Panthers,New York
385814640,Patriots,Seattle
748558634,Cowboys,Detroit
955921438,Eagles,Miami
677911386,Seahawks,Indianapolis
424035387,Saints,New Orleans
740608909,Rams,New York
297149707,Falcons,Detroit
100644334,Packers,Tennessee
693067941,Browns,New York Jets
875958254,Bears,San Diego
455349880,Packers,Denver
895146382,Lions,New England
509391536,Panthers,Tampa Bay
742376790,Bears,Buffalo
255843306,Colts,Detroit
90494344,Panthers,Indianapolis
984503934,Bengals,Houston
983708421,Bengals,Atlanta
987472495,Bengals,San Diego
944726400,Saints,San Diego
533158599,Raiders,Arizona
701534057,Bears,Buffalo
535324940,Saints,New England
575944096,Giants,Chicago
828472687,Raiders,Arizona
559395368,Browns,Seattle
182106707,Giants,Detroit
322025677,Chargers,Chicago
988008627,Seahawks,New England
644618234,Browns,New Orleans
223016251,Falcons,Washington
867488630,Panthers,Atlanta
158302956,Colts,New York
274080839,Jaguars,Kansas
39449571,Buccaneers,Kansas
586760527,Ravens,Kansas
414765053,Buccaneers,Tennessee
209043584,Bengals,Denver
177393177,Chargers,Oakland Raiders
776826677,Redskins,Oakland Raiders
237382687,Seahawks,Tampa Bay
483562223,Chargers,Cincinnati
593716134,Raiders,Washington
186353052,Packers,New England
486328257,Saints,Kansas
277354820,Browns,Indianapolis
286873471,Steelers,Oakland Raiders
807217043,Broncos,Oakland Raiders
209688141,Saints,Tampa Bay
927843569,Chargers,Minnesota
253520587,Rams,Buffalo
722695198,Chargers,Indianapolis
694305780,Dolphins,Buffalo
596723319,Falcons,Denver
643382934,Chargers,Kansas
189482365,Rams,Chicago
28183383,Seahawks,Oakland Raiders
62891776,Colts,Oakland Raiders
386066829,Broncos,Minnesota
434169904,Bengals,Houston
30709739,49ers,Indianapolis
234414200,49ers,Pittsburgh
10494731,Bengals,Atlanta
128353614,Redskins,Cincinnati
206064580,Jaguars,Houston
996122799,Chiefs,New Orleans
116465053,Falcons,Cleveland
498823191,Jaguars,Seattle
520089845,Cowboys,Dallas
3876738,Bengals,San Francisco
66858022,Texans,New England
691167942,Chiefs,Philadelphia
487531976,Packers,Houston
61935452,Dolphins,Detroit
67355161,Patriots,Arizona
543834512,Vikings,Cincinnati
300898202,Cowboys,Buffalo
493025082,Cowboys,Detroit
230827598,Saints,Houston
23351620,Chargers,Philadelphia
61809901,Lions,New Orleans
814883820,Bears,San Diego
864542126,Vikings,Tennessee
514672036,Chiefs,New Orleans
245727484,Titans,Philadelphia
283768819,Raiders,Miami
580849354,Saints,Jacksonville
354898393,Bills,Seattle
979170573,Jaguars,Atlanta
913730968,Giants,Pittsburgh
17189185,Lions,Arizona
118250885,Buccaneers,Chicago
312577644,Browns,Buffalo
635647224,Dolphins,Jacksonville
679717082,Patriots,San Diego
136236994,Patriots,New York Jets
689438847,Bengals,San Diego
846214466,Falcons,Jacksonville
271533270,Bills,Kansas
190637634,Titans,New York Jets
407036514,49ers,Dallas
990436213,Bills,Miami
406902071,Panthers,Tampa Bay
402574891,Seahawks,Tampa Bay
469968920,Raiders,New England
531068743,Bears,Buffalo
240768445,Ravens,Detroit
217172138,Panthers,New Orleans
991986965,Jets,Chicago
2765652,Browns,Arizona
299279479,Bears,Buffalo
443243739,Colts,Minnesota
288876765,Jaguars,Buffalo
92634756,Jets,Chicago
121093188,Chargers,Detroit
252061765,Chargers,San Francisco
726014846,Steelers,Baltimore
883397535,Titans,Arizona
820662318,Colts,New Orleans
92546916,Seahawks,Cincinnati
250299486,Falcons,New Orleans
915667329,Lions,Buffalo
116932478,Cowboys,San Diego
443187284,Eagles,Oakland Raiders
367974498,Vikings,Kansas
887079770,Vikings,Detroit
367276610,Bills,Cleveland
139846887,Jets,Cincinnati
200594952,Bears,New Orleans
964292751,Titans,New Orleans
877152112,Redskins,Carolina
696792540,Titans,Dallas
933638269,Redskins,Oakland Raiders
15464875,Panthers,Denver
511668962,Panthers,Arizona
955069148,Vikings,Washington
485024740,Ravens,Tampa Bay
627490562,Buccaneers,Buffalo
921531676,49ers,Tennessee
477447781,Colts,Arizona
352008379,Jets,Seattle
161267987,Jaguars,Chicago
979529432,Rams,New York Jets
820430606,Vikings,Minnesota
259915083,49ers,New York Jets
216117553,Packers,Oakland Raiders
633025390,Browns,Carolina
109637761,Ravens,Buffalo
960871099,Bengals,Tampa Bay
526156434,Giants,Kansas
561214754,Seahawks,Buffalo
116191812,Broncos,San Francisco
690087407,Chiefs,Atlanta
919030445,Saints,Arizona
46126165,Steelers,Washington
874400339,Chiefs,Cincinnati
864022761,Bears,New York
449738445,Titans,San Francisco
450310246,Dolphins,Miami
858192583,Browns,New England
368941687,Vikings,Carolina
21227706,Jaguars,Oakland Raiders
44872564,Ravens,Baltimore
917208234,Jaguars,Kansas
720573212,Raiders,New England
444934324,Bills,Philadelphia
322275503,Cowboys,Pittsburgh
888006259,Buccaneers,Indianapolis
253666747,Bills,San Diego
988318164,Steelers,Denver
176755425,Chargers,San Francisco
325956436,Ravens,Indianapolis
142224427,49ers,Baltimore
968833894,Vikings,Tennessee
864518841,Colts,San Francisco
395338130,Bengals,Jacksonville
852386848,Dolphins,Pittsburgh
338635091,Bears,New Orleans
996037433,49ers,Baltimore
75608230,Cowboys,Oakland Raiders
63112422,Cowboys,Houston
832133007,Panthers,Indianapolis
800412599,Packers,Buffalo
545922697,Texans,Cleveland
799319237,Bills,Chicago
416476834,Steelers,Arizona
859040294,Bears,Chicago
198393570,Patriots,Chicago
988769424,Browns,New York
831299247,Panthers,New Orleans
952935824,Giants,Tampa Bay
265048533,Eagles,Indianapolis
51596799,Seahawks,San Diego
500602051,Browns,Tampa Bay
619576556,Lions,Carolina
56213325,Packers,Miami
934869580,Packers,Atlanta
154155569,Jaguars,Cleveland
281460707,Raiders,Minnesota
311471361,Rams,Minnesota
376251545,Rams,Cincinnati
528309673,Ravens,Oakland Raiders
893490375,Seahawks,Cincinnati
979456608,Bengals,Cincinnati
52951384,Bills,New York Jets
924496199,Chargers,Philadelphia
439448669,Jaguars,Tampa Bay
580576835,Rams,Cincinnati
182473867,Lions,New Orleans
824723336,Saints,Cincinnati
215871428,Saints,New York
893956302,Redskins,Denver
309215898,Dolphins,Houston
417818359,Vikings,New Orleans
555928316,Cowboys,Baltimore
287211609,Cowboys,Indianapolis
325343334,Packers,Seattle
905695178,Saints,Buffalo
626053964,Packers,Philadelphia
235998354,Jets,Tennessee
997588455,Jaguars,Atlanta
259979016,Panthers,Pittsburgh
916461468,Seahawks,Detroit
90589860,Patriots,San Diego
606241864,Giants,Seattle
115491960,Patriots,Philadelphia
794212790,Saints,New Orleans
90829482,Steelers,Washington
897272208,49ers,Seattle
492866680,Packers,Buffalo
719170404,Titans,Denver
570546465,Vikings,Buffalo
16790826,Raiders,Cincinnati
45145085,Eagles,Philadelphia
966270064,Falcons,Dallas
480243191,Bills,Buffalo
270092109,Titans,Indianapolis
853390728,Saints,New England
857708572,Raiders,Denver
341137689,Bears,Baltimore
